1      2  3     4     5      6     7     8     9    10     11   12    13      14
2018 284  7    6.2  300.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284  8    6.2  301.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284  9    6.2  301.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 10    6.2  301.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 11    6.2  301.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 12    6.2  301.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 13    6.2  301.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 14    6.2  301.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 15    6.2  301.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 16    6.2  301.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 17    6.2  301.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 18    6.2  301.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 19    6.2  301.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 20    6.2  301.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 21    6.2  301.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 22    6.2  301.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 284 23    6.2  301.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  0    6.2  301.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  1    6.2  301.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  2    6.2  301.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  3    6.2  301.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  4    6.2  301.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  5    6.2  301.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  6    6.2  301.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  7    6.2  301.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  8    6.2  302.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285  9    6.2  302.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 10    6.2  302.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 11    6.2  302.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 12    6.1  302.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 13    6.1  302.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 14    6.1  302.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 15    6.1  302.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 16    6.1  302.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 17    6.1  302.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 18    6.1  302.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 19    6.1  302.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 20    6.1  302.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 21    6.1  302.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 22    6.1  302.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 285 23    6.1  302.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  0    6.1  302.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  1    6.1  302.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  2    6.1  302.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  3    6.1  302.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  4    6.1  302.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  5    6.1  302.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  6    6.1  302.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  7    6.1  302.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  8    6.1  303.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286  9    6.1  303.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 10    6.1  303.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 11    6.1  303.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 12    6.1  303.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 13    6.1  303.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 14    6.1  303.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 15    6.1  303.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 16    6.1  303.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 17    6.1  303.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 18    6.1  303.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 19    6.1  303.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 20    6.1  303.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 21    6.1  303.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 22    6.1  303.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 286 23    6.0  303.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  0    6.0  303.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  1    6.0  303.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  2    6.0  303.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  3    6.0  303.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  4    6.0  303.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  5    6.0  303.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  6    6.0  303.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  7    6.0  303.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  8    6.0  304.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287  9    6.0  304.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 10    6.0  304.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 11    6.0  304.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 12    6.0  304.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 13    6.0  304.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 14    6.0  304.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 15    6.0  304.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 16    6.0  304.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 17    6.0  304.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 18    6.0  304.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 19    6.0  304.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 20    6.0  304.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 21    6.0  304.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 22    6.0  304.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 287 23    6.0  304.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  0    6.0  304.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  1    6.0  304.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  2    6.0  304.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  3    6.0  304.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  4    6.0  304.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  5    6.0  304.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  6    6.0  304.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  7    6.0  304.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  8    6.0  304.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288  9    6.0  305.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 10    5.9  305.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 11    5.9  305.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 12    5.9  305.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 13    5.9  305.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 14    5.9  305.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 15    5.9  305.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 16    5.9  305.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 17    5.9  305.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 18    5.9  305.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 19    5.9  305.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 20    5.9  305.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 21    5.9  305.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 22    5.9  305.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 288 23    5.9  305.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  0    5.9  305.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  1    5.9  305.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  2    5.9  305.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  3    5.9  305.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  4    5.9  305.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  5    5.9  305.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  6    5.9  305.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  7    5.9  305.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  8    5.9  305.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289  9    5.9  306.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 10    5.9  306.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 11    5.9  306.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 12    5.9  306.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 13    5.9  306.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 14    5.9  306.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 15    5.9  306.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 16    5.9  306.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 17    5.9  306.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 18    5.8  306.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 19    5.8  306.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 20    5.8  306.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 21    5.8  306.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 22    5.8  306.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 289 23    5.8  306.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  0    5.8  306.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  1    5.8  306.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  2    5.8  306.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  3    5.8  306.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  4    5.8  306.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  5    5.8  306.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  6    5.8  306.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  7    5.8  306.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  8    5.8  306.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290  9    5.8  307.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 10    5.8  307.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 11    5.8  307.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 12    5.8  307.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 13    5.8  307.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 14    5.8  307.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 15    5.8  307.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 16    5.8  307.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 17    5.8  307.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 18    5.8  307.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 19    5.8  307.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 20    5.8  307.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 21    5.8  307.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 22    5.8  307.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 290 23    5.8  307.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  0    5.8  307.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  1    5.8  307.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  2    5.7  307.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  3    5.7  307.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  4    5.7  307.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  5    5.7  307.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  6    5.7  307.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  7    5.7  307.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  8    5.7  307.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291  9    5.7  308.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 10    5.7  308.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 11    5.7  308.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 12    5.7  308.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 13    5.7  308.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 14    5.7  308.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 15    5.7  308.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 16    5.7  308.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 17    5.7  308.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 18    5.7  308.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 19    5.7  308.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 20    5.7  308.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 21    5.7  308.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 22    5.7  308.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 291 23    5.7  308.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  0    5.7  308.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  1    5.7  308.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  2    5.7  308.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  3    5.7  308.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  4    5.7  308.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  5    5.7  308.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  6    5.7  308.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  7    5.7  308.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  8    5.7  308.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292  9    5.6  309.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 10    5.6  309.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 11    5.6  309.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 12    5.6  309.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 13    5.6  309.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 14    5.6  309.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 15    5.6  309.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 16    5.6  309.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 17    5.6  309.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 18    5.6  309.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 19    5.6  309.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 20    5.6  309.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 21    5.6  309.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 22    5.6  309.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 292 23    5.6  309.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  0    5.6  309.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  1    5.6  309.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  2    5.6  309.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  3    5.6  309.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  4    5.6  309.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  5    5.6  309.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  6    5.6  309.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  7    5.6  309.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  8    5.6  309.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293  9    5.6  310.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 10    5.6  310.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 11    5.6  310.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 12    5.6  310.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 13    5.6  310.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 14    5.6  310.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 15    5.5  310.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 16    5.5  310.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 17    5.5  310.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 18    5.5  310.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 19    5.5  310.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 20    5.5  310.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 21    5.5  310.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 22    5.5  310.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 293 23    5.5  310.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  0    5.5  310.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  1    5.5  310.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  2    5.5  310.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  3    5.5  310.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  4    5.5  310.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  5    5.5  310.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  6    5.5  310.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  7    5.5  310.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  8    5.5  310.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294  9    5.5  311.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 10    5.5  311.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 11    5.5  311.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 12    5.5  311.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 13    5.5  311.1 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 14    5.5  311.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 15    5.5  311.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 16    5.5  311.2 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 17    5.5  311.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 18    5.5  311.3 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 19    5.5  311.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 20    5.4  311.4 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 21    5.4  311.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 22    5.4  311.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 294 23    5.4  311.5 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  0    5.4  311.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  1    5.4  311.6 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  2    5.4  311.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  3    5.4  311.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  4    5.4  311.7 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  5    5.4  311.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  6    5.4  311.8 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  7    5.4  311.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  8    5.4  311.9 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295  9    5.4  312.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
2018 295 10    5.4  312.0 999.9 999.9 999.9 999.9 9999. 999.9 999.9 999.9 9999999.
